round,draw_date,scheduled_draw_datetime,actual_draw_datetime,draw_location_name,weather_station_id,weather_station_name,is_time_exception,is_location_exception,metadata_quality,notes
272,2008-02-16,2008-02-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
273,2008-02-23,2008-02-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
274,2008-03-01,2008-03-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
275,2008-03-08,2008-03-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
276,2008-03-15,2008-03-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
277,2008-03-22,2008-03-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
278,2008-03-29,2008-03-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
279,2008-04-05,2008-04-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
280,2008-04-12,2008-04-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
281,2008-04-19,2008-04-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
282,2008-04-26,2008-04-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
283,2008-05-03,2008-05-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
284,2008-05-10,2008-05-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
285,2008-05-17,2008-05-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
286,2008-05-24,2008-05-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
287,2008-05-31,2008-05-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
288,2008-06-07,2008-06-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
289,2008-06-14,2008-06-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
290,2008-06-21,2008-06-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
291,2008-06-28,2008-06-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
292,2008-07-05,2008-07-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
293,2008-07-12,2008-07-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
294,2008-07-19,2008-07-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
295,2008-07-26,2008-07-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
296,2008-08-02,2008-08-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
297,2008-08-09,2008-08-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
298,2008-08-16,2008-08-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
299,2008-08-23,2008-08-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
300,2008-08-30,2008-08-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
301,2008-09-06,2008-09-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
302,2008-09-13,2008-09-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
303,2008-09-20,2008-09-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
304,2008-09-27,2008-09-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
305,2008-10-04,2008-10-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
306,2008-10-11,2008-10-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
307,2008-10-18,2008-10-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
308,2008-10-25,2008-10-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
309,2008-11-01,2008-11-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
310,2008-11-08,2008-11-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
311,2008-11-15,2008-11-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
312,2008-11-22,2008-11-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
313,2008-11-29,2008-11-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
314,2008-12-06,2008-12-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
315,2008-12-13,2008-12-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
316,2008-12-20,2008-12-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
317,2008-12-27,2008-12-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
318,2009-01-03,2009-01-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
319,2009-01-10,2009-01-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
320,2009-01-17,2009-01-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
321,2009-01-24,2009-01-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
322,2009-01-31,2009-01-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
323,2009-02-07,2009-02-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
324,2009-02-14,2009-02-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
325,2009-02-21,2009-02-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
326,2009-02-28,2009-02-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
327,2009-03-07,2009-03-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
328,2009-03-14,2009-03-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
329,2009-03-21,2009-03-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
330,2009-03-28,2009-03-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
331,2009-04-04,2009-04-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
332,2009-04-11,2009-04-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
333,2009-04-18,2009-04-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
334,2009-04-25,2009-04-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
335,2009-05-02,2009-05-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
336,2009-05-09,2009-05-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
337,2009-05-16,2009-05-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
338,2009-05-23,2009-05-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
339,2009-05-30,2009-05-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
340,2009-06-06,2009-06-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
341,2009-06-13,2009-06-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
342,2009-06-20,2009-06-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
343,2009-06-27,2009-06-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
344,2009-07-04,2009-07-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
345,2009-07-11,2009-07-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
346,2009-07-18,2009-07-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
347,2009-07-25,2009-07-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
348,2009-08-01,2009-08-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
349,2009-08-08,2009-08-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
350,2009-08-15,2009-08-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
351,2009-08-22,2009-08-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
352,2009-08-29,2009-08-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
353,2009-09-05,2009-09-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
354,2009-09-12,2009-09-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
355,2009-09-19,2009-09-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
356,2009-09-26,2009-09-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
357,2009-10-03,2009-10-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
358,2009-10-10,2009-10-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
359,2009-10-17,2009-10-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
360,2009-10-24,2009-10-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
361,2009-10-31,2009-10-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
362,2009-11-07,2009-11-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
363,2009-11-14,2009-11-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
364,2009-11-21,2009-11-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
365,2009-11-28,2009-11-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
366,2009-12-05,2009-12-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
367,2009-12-12,2009-12-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
368,2009-12-19,2009-12-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
369,2009-12-26,2009-12-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
370,2010-01-02,2010-01-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
371,2010-01-09,2010-01-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
372,2010-01-16,2010-01-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
373,2010-01-23,2010-01-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
374,2010-01-30,2010-01-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
375,2010-02-06,2010-02-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
376,2010-02-13,2010-02-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
377,2010-02-20,2010-02-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
378,2010-02-27,2010-02-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
379,2010-03-06,2010-03-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
380,2010-03-13,2010-03-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
381,2010-03-20,2010-03-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
382,2010-03-27,2010-03-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
383,2010-04-03,2010-04-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
384,2010-04-10,2010-04-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
385,2010-04-17,2010-04-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
386,2010-04-24,2010-04-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
387,2010-05-01,2010-05-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
388,2010-05-08,2010-05-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
389,2010-05-15,2010-05-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
390,2010-05-22,2010-05-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
391,2010-05-29,2010-05-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
392,2010-06-05,2010-06-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
393,2010-06-12,2010-06-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
394,2010-06-19,2010-06-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
395,2010-06-26,2010-06-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
396,2010-07-03,2010-07-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
397,2010-07-10,2010-07-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
398,2010-07-17,2010-07-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
399,2010-07-24,2010-07-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
400,2010-07-31,2010-07-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
401,2010-08-07,2010-08-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
402,2010-08-14,2010-08-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
403,2010-08-21,2010-08-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
404,2010-08-28,2010-08-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
405,2010-09-04,2010-09-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
406,2010-09-11,2010-09-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
407,2010-09-18,2010-09-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
408,2010-09-25,2010-09-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
409,2010-10-02,2010-10-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
410,2010-10-09,2010-10-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
411,2010-10-16,2010-10-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
412,2010-10-23,2010-10-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
413,2010-10-30,2010-10-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
414,2010-11-06,2010-11-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
415,2010-11-13,2010-11-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
416,2010-11-20,2010-11-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
417,2010-11-27,2010-11-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
418,2010-12-04,2010-12-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
419,2010-12-11,2010-12-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
420,2010-12-18,2010-12-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
421,2010-12-25,2010-12-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
422,2011-01-01,2011-01-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
423,2011-01-08,2011-01-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
424,2011-01-15,2011-01-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
425,2011-01-22,2011-01-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
426,2011-01-29,2011-01-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
427,2011-02-05,2011-02-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
428,2011-02-12,2011-02-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
429,2011-02-19,2011-02-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
430,2011-02-26,2011-02-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
431,2011-03-05,2011-03-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
432,2011-03-12,2011-03-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
433,2011-03-19,2011-03-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
434,2011-03-26,2011-03-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
435,2011-04-02,2011-04-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
436,2011-04-09,2011-04-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
437,2011-04-16,2011-04-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
438,2011-04-23,2011-04-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
439,2011-04-30,2011-04-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
440,2011-05-07,2011-05-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
441,2011-05-14,2011-05-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
442,2011-05-21,2011-05-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
443,2011-05-28,2011-05-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
444,2011-06-04,2011-06-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
445,2011-06-11,2011-06-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
446,2011-06-18,2011-06-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
447,2011-06-25,2011-06-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
448,2011-07-02,2011-07-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
449,2011-07-09,2011-07-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
450,2011-07-16,2011-07-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
451,2011-07-23,2011-07-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
452,2011-07-30,2011-07-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
453,2011-08-06,2011-08-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
454,2011-08-13,2011-08-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
455,2011-08-20,2011-08-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
456,2011-08-27,2011-08-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
457,2011-09-03,2011-09-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
458,2011-09-10,2011-09-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
459,2011-09-17,2011-09-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
460,2011-09-24,2011-09-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
461,2011-10-01,2011-10-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
462,2011-10-08,2011-10-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
463,2011-10-15,2011-10-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
464,2011-10-22,2011-10-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
465,2011-10-29,2011-10-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
466,2011-11-05,2011-11-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
467,2011-11-12,2011-11-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
468,2011-11-19,2011-11-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
469,2011-11-26,2011-11-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
470,2011-12-03,2011-12-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
471,2011-12-10,2011-12-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
472,2011-12-17,2011-12-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
473,2011-12-24,2011-12-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
474,2011-12-31,2011-12-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
475,2012-01-07,2012-01-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
476,2012-01-14,2012-01-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
477,2012-01-21,2012-01-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
478,2012-01-28,2012-01-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
479,2012-02-04,2012-02-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
480,2012-02-11,2012-02-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
481,2012-02-18,2012-02-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
482,2012-02-25,2012-02-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
483,2012-03-03,2012-03-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
484,2012-03-10,2012-03-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
485,2012-03-17,2012-03-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
486,2012-03-24,2012-03-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
487,2012-03-31,2012-03-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
488,2012-04-07,2012-04-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
489,2012-04-14,2012-04-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
490,2012-04-21,2012-04-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
491,2012-04-28,2012-04-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
492,2012-05-05,2012-05-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
493,2012-05-12,2012-05-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
494,2012-05-19,2012-05-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
495,2012-05-26,2012-05-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
496,2012-06-02,2012-06-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
497,2012-06-09,2012-06-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
498,2012-06-16,2012-06-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
499,2012-06-23,2012-06-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
500,2012-06-30,2012-06-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
501,2012-07-07,2012-07-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
502,2012-07-14,2012-07-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
503,2012-07-21,2012-07-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
504,2012-07-28,2012-07-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
505,2012-08-04,2012-08-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
506,2012-08-11,2012-08-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
507,2012-08-18,2012-08-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
508,2012-08-25,2012-08-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
509,2012-09-01,2012-09-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
510,2012-09-08,2012-09-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
511,2012-09-15,2012-09-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
512,2012-09-22,2012-09-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
513,2012-09-29,2012-09-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
514,2012-10-06,2012-10-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
515,2012-10-13,2012-10-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
516,2012-10-20,2012-10-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
517,2012-10-27,2012-10-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
518,2012-11-03,2012-11-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
519,2012-11-10,2012-11-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
520,2012-11-17,2012-11-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
521,2012-11-24,2012-11-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
522,2012-12-01,2012-12-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
523,2012-12-08,2012-12-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
524,2012-12-15,2012-12-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
525,2012-12-22,2012-12-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
526,2012-12-29,2012-12-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
527,2013-01-05,2013-01-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
528,2013-01-12,2013-01-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
529,2013-01-19,2013-01-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
530,2013-01-26,2013-01-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
531,2013-02-02,2013-02-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
532,2013-02-09,2013-02-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
533,2013-02-16,2013-02-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
534,2013-02-23,2013-02-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
535,2013-03-02,2013-03-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
536,2013-03-09,2013-03-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
537,2013-03-16,2013-03-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
538,2013-03-23,2013-03-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
539,2013-03-30,2013-03-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
540,2013-04-06,2013-04-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
541,2013-04-13,2013-04-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
542,2013-04-20,2013-04-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
543,2013-04-27,2013-04-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
544,2013-05-04,2013-05-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
